provincia;departamento;sector;ambito;Localizacion;ElectricidadSi;ElectricidadRedpública;ElectricidadGrupoelectrógeno;ElectricidadPanelfotovoltaicosolar;ElectricidadGeneradoreólico;ElectricidadGeneradorhidráulico;ElectricidadOtro;EquipamientoEstablecimientoTelevisor;EquipamientoEstablecimientoSistemamultimediaoCañón;EquipamientoEstablecimientoScanner;EquipamientoEstablecimientoWebcam;EquipamientoEstablecimientoReproductordeCD;EquipamientoEstablecimientoReproductordeDVD;EquipamientoEstablecimientoImpresora;EquipamientoEstablecimientoEquipoemisorderadioAMFM;EquipamientoEstablecimientoEquiporeceptorderadioAMFM;EquipamientoEstablecimientoServidorparausoescolar;EquipamientoEstablecimientoImpresora3D;EquipamientoEstablecimientoEquipodeSonido;EquipamientoEstablecimientoPizarrasdigitales;EquipamientoBibliotecaTelevisor;EquipamientoBibliotecaSistemamultimediaoCañón;EquipamientoBibliotecaScanner;EquipamientoBibliotecaEquipamientoBibliotecaWebcam;EquipamientoBibliotecaReproductordeCD;EquipamientoBibliotecaReproductordeDVD;EquipamientoBibliotecaImpresora;EquipamientoBibliotecaEquipoemisorderadioAMFM;EquipamientoBibliotecaEquiporeceptorderadioAMFM;EquipamientoBibliotecaServidorparausoescolar;InternetTipodeservicioGratuito;InternetTipodeservicioPago;InternetTipodeconexiónTelefónica;InternetTipodeconexiónADSL;InternetTipodeconexiónCableMódem;InternetTipodeconexiónSatelital;InternetTipodeconexiónOtroTipo;InternetTipodeconexiónMóvil;EspaciosconconexiónEneláreadeadministración;EspaciosconconexiónEnlasaulas;EspaciosconconexiónEnlabibliotecas;EspaciosconconexiónEnotroespaciodelestablecimiento;EspaciosconconexiónEnellaboratorio;CooperadoraConpersoneríajurídica;CooperadoraSinpersoneríajurídica;CooperadoraNo;SistemadeGestiónEscolarSi;SistemadeGestiónEscolarProvistoporelMinisterio;SistemadeGestiónEscolarDesarrolladoporterceros;SistemadeGestiónEscolarEncargadoporelEstablecimiento;SistemadeGestiónEscolarPlanilladeCalculo;DisponedesalaolaboratoriodeinformáticaSi;LaboratorioFuncionaesespacioexclusivoSi;BibliotecaDisponedealmenosunaSi;BibliotecaFuncionaesespacioexclusivoSi;SubvenciónEstatalJardínMaternalSi;SubvenciónEstatalJardíndeInfantesSi;SubvenciónEstatalPrimariaSi;SubvenciónEstatalSecundariaSi;SubvenciónEstatalSNUSi
Buenos Aires;SAN PEDRO;Estatal;Urbano;46;39;39; ; ; ; ; ;34;16;7;4;30;33;34;18; ;19; ; ; ;9; ; ; ;3;4;5; ; ;2;14;13;10;6;8; ;3;2;26;4;9;3; ;27;7;4;17;12; ; ;5;6; ;35;21; ; ; ; ; 
Buenos Aires;SAN PEDRO;Privado;Urbano;12;8;8; ; ; ; ; ;3;6;3;2;7;7;7;6; ;2; ; ; ; ;1;1; ;1;1;2;1; ;1; ;7;1;2;4; ; ;1;6;1;1;4; ;1; ;7;4;4; ; ; ;3; ;5;2; ;3;4;4;1
Buenos Aires;SAN VICENTE;Estatal;Rural;8;8;8; ; ; ; ; ;7;1;1; ;4;5;3;3; ;1; ; ; ;4;1;1; ;2;3;3;2; ;1; ;2; ; ;1;1; ; ;2; ; ; ; ;3;4;1;2;2; ; ; ; ; ;4;3; ; ; ; ; 
Buenos Aires;SAN VICENTE;Estatal;Urbano;45;44;44; ; ; ; ; ;35;13;3;2;27;29;24;16; ;17; ; ; ;17;5;2;1;10;13;7;5; ;3;10;4;7;2;2;2;2; ;13;8;7;7; ;26;9;9;19;16;1; ;2;8; ;35;27; ; ; ; ; 
Buenos Aires;SAN VICENTE;Privado;Urbano;10;9;9; ; ; ; ; ;8;7;4;2;9;9;8;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8;4;2;3;1; ; ;8;1;2;4; ; ; ;7;8;7; ; ;1;7; ;4;3; ;2;2;4; 
Buenos Aires;SUIPACHA;Estatal;Rural;18;18;15; ; ; ; ;3;13;4; ; ;10;11;7;4; ;1; ; ; ;3;2; ; ;2;2;1;2; ;1;4; ;1; ;1; ;2; ;2; ;1;1; ;11;1;5;3;2; ; ;1; ; ;13;4; ; ; ; ; 
Buenos Aires;SUIPACHA;Estatal;Urbano;12;12;12; ; ; ; ; ;9;5;2;1;9;10;8;4; ;3; ; ; ;3;2; ; ;2;4; ;1; ;1;6; ; ;2;2; ;2; ;5;2;2;2; ;6;1;5;2;1; ; ;1;2; ;8;6; ; ; ; ; 
Buenos Aires;SUIPACHA;Privado;Urbano;5;3;3; ; ; ; ; ;1;3;2;1;3;3;3;2; ;2; ; ; ; ; ; ; ;1; ; ; ; ;1;3; ; ;1;2; ; ; ;3;1;3;3; ;1;1;1;1; ; ;1; ;3; ;3;3; ;1;2;2; 
Buenos Aires;TANDIL;Estatal;Rural;46;33;30; ; ; ; ;3;27;6;11;1;30;24;24;13; ;14; ; ; ;8;4;2; ;4;6;3;2; ; ;14;5;1; ;3;10;5;1;14;11;6;8; ;19;7;5;11;10; ; ;1;10; ;25;10; ; ; ; ; 
Buenos Aires;TANDIL;Estatal;Urbano;75;67;66; ; ; ; ;1;61;25;15;9;50;54;59;25; ;35; ; ; ;16;5; ;1;13;15;8;6; ;9;45;5;11;6;22;13;4;5;47;19;17;20; ;31;26;9;42;30;1; ;11;23; ;58;36; ; ; ; ; 
Buenos Aires;TANDIL;Privado;Urbano;45;42;42; ; ; ; ; ;33;29;27;19;39;35;38;27; ;20; ; ; ;7;5;6;3;9;7;10;8; ;7;1;39;16;7;19;3;2;3;39;18;13;20; ;1; ;40;21;11;2;7;1;24; ;31;16; ;8;5;4;2
Buenos Aires;TAPALQUE;Estatal;Rural;27;27;20;1;7; ; ; ;26;1;2; ;22;20;14;14; ;2; ; ; ;3; ; ; ;2;3;1;1; ;1;3; ; ; ;1;2; ; ;3;1;1;1; ;21; ;6;1; ; ; ;1;1; ;13;8; ; ; ; ; 
Buenos Aires;TAPALQUE;Estatal;Urbano;13;12;12; ; ; ; ; ;9;5;2;2;8;7;6;5; ;3; ; ; ;5;2; ;1;4;4;3;1; ; ;2;2; ; ;1;1;1;1;4;1;2;1; ;9;1;3;4;3; ; ;1;4; ;9;7; ; ; ; ; 
Buenos Aires;TIGRE;Estatal;Rural;13;11;11; ; ; ; ; ;10;2;5;4;11;8;11;7; ;8; ; ; ;3;1; ; ;2;2;1;1; ;1;7; ; ; ;2;4;1;1;6;2; ;1; ;4;3;4;7;3; ; ;4; ; ;8;3; ; ; ; ; 
Buenos Aires;TIGRE;Estatal;Urbano;163;159;159; ; ; ;1; ;124;56;40;14;107;115;128;49; ;70; ; ; ;40;11;3;1;18;30;17;7; ;13;108;5;33;9;68;11;4;6;108;21;13;13; ;80;32;46;83;58;6;1;18;30; ;136;84; ; ; ; ; 
Buenos Aires;TIGRE;Privado;Urbano;161;159;159;2; ; ; ; ;147;116;115;67;155;140;153;59; ;88; ; ; ;39;37;22;17;37;35;29;13; ;27;1;150;23;36;85;13;8;7;148;63;49;97; ; ; ;149;90;52;23;9;6;112; ;105;64; ;41;21;26;1
Buenos Aires;TORDILLO;Estatal;Rural;11;8;6; ;2; ; ; ;8;2;3;1;5;4;5;2; ;2; ; ; ;2; ;2;1; ;1;2; ; ;1;4;1; ; ; ;4;1; ;3;1;1;3; ;6;1;1;1;1; ; ; ;2; ;6;2; ; ; ; ; 
Buenos Aires;TORNQUIST;Estatal;Rural;29;29;28;1; ; ; ;1;23;4;5;1;22;18;17;11; ;7; ; ; ;4; ; ; ; ; ; ;1; ;1;12;3; ;3;4;5;4;1;9;8;2;3; ;18;9;2;15;12;3; ; ;4; ;14;2; ; ; ; ; 
Buenos Aires;TORNQUIST;Estatal;Urbano;16;16;16; ; ; ; ; ;13;11;8;4;14;13;13;6; ;6; ; ; ;6;3;1;1;5;4;4;3; ;4;10;3;1; ;10;2;1; ;11;6;7;5; ;8;8; ;10;10; ; ; ;6; ;14;9; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Estatal;Rural;53;52;52; ; ; ; ; ;43;3;8;1;40;29;21;21; ;7; ; ; ;8;1;3; ;7;6;4;4; ;2;16;3;1; ;2;16;1; ;5;5;7;9; ;32;5;15;10;9; ; ;1;6; ;33;16; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Estatal;Urbano;38;38;37; ; ; ; ;1;34;16;9;6;28;30;29;11; ;16; ; ; ;14;6;3;2;12;12;5;3; ;8;6;14;1;2;5;7;5; ;19;4;7;1; ;24;5;8;26;24; ; ;2;13; ;37;29; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Privado;Urbano;12;11;11; ; ; ; ; ;9;8;3;3;11;9;11;5; ;5; ; ; ;6;5; ; ;5;6;5;3; ;3; ;11;6;2;2;1; ;1;11;4;5;5; ;1; ;9;9;9; ; ; ;8; ;10;5; ;4;3;2; 
Buenos Aires;TRES ARROYOS;Estatal;Rural;32;29;28; ;1; ; ; ;26;5;2; ;20;20;21;10; ;6; ; ; ;2; ; ; ;1;1;2;1; ; ;9;3;1; ;5;6;1;1;8;5;1;2; ;14;8;7;6;5; ; ;1;3; ;15;4; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Estatal;Urbano;52;45;45; ; ; ; ; ;40;17;12;2;38;35;39;22; ;25; ; ; ;18;2;1;1;9;11;13;5; ;13;30;7;10;4;27;1;2;1;32;13;19;13; ;22;17;4;26;21;1; ;4;12; ;38;30; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Privado;Urbano;18;17;17; ; ; ; ; ;17;13;12;6;16;17;17;9; ;9; ; ; ;7;1; ;1;3;5;5;1; ;3;6;11;1;1;12;4; ; ;17;2;8;10; ;4;3;10;12;8;4; ; ;14; ;17;16;1;8;7;7; 
Buenos Aires;TRES DE FEBRERO;Estatal;Urbano;155;129;129; ; ; ; ; ;118;46;33;6;97;103;101;44; ;43; ; ; ;31;11;4; ;14;18;13;5; ;3;30;26;17;9;23;1;3;8;53;12;13;11; ;61;26;31;63;50;3; ;10;40; ;101;64; ; ; ; ; 
Buenos Aires;TRES DE FEBRERO;Privado;Urbano;116;92;92;1; ; ; ; ;84;75;62;33;84;87;87;39; ;51; ; ; ;25;9;6;2;15;20;15;2; ;11;3;82;25;31;32;1; ;3;85;14;30;54; ; ; ;74;56;38;13;3;2;81; ;64;50;4;37;34;32;4
Buenos Aires;TRES LOMAS;Estatal;Rural;10;10;10; ; ; ; ; ;7;2;1; ;8;5;5;7; ;4; ; ; ;2;1;1; ;1;1;2;1; ;1;2;2; ; ;1;2;1; ;4;2;2;1; ;4;5;1;5;5; ; ; ; ; ;5;3; ; ; ; ; 
Buenos Aires;TRES LOMAS;Estatal;Urbano;9;9;9; ; ; ; ; ;7;6;3; ;6;5;6;2; ;4; ; ; ;2;1; ; ;2;2; ; ; ;2;3;3;2; ;2;2;2; ;6;1;1;2; ;1;5;3;6;6; ; ; ;2; ;7;4; ; ; ; ; 
Buenos Aires;VICENTE LOPEZ;Estatal;Urbano;101;101;101; ; ; ; ; ;95;42;28;10;89;88;93;51; ;54; ; ; ;37;11;5;2;25;23;18;13; ;11;57;32;16;10;63; ;3;4;86;19;23;35; ;32;30;34;63;51;7; ;5;50; ;84;58; ; ; ; ; 
Buenos Aires;VICENTE LOPEZ;Privado;Urbano;165;162;162;7; ; ; ; ;146;129;113;65;149;145;158;68; ;104; ; ; ;42;35;19;16;52;52;43;17; ;26;2;158;11;27;125;5;3;11;159;63;64;103; ;1; ;152;90;35;33;13;9;118; ;111;80;1;21;23;28;5
Buenos Aires;VILLA GESELL;Estatal;Urbano;19;19;19; ; ; ; ; ;16;4;3; ;12;13;17;7; ;9; ; ; ;3; ; ; ;2;2;1;2; ;1;14;3;3;12;3; ;1;1;17;4;4;4; ;15;1;3;12;9; ; ;3;3; ;14;10; ; ; ; ; 
Buenos Aires;VILLA GESELL;Privado;Urbano;12;12;12; ; ; ; ; ;11;11;9;2;12;11;12;9; ;8; ; ; ;4;3;2; ;3;3;2;3; ;2; ;11;2;9; ; ; ; ;11;3; ;7; ; ; ;9;10;8;2; ; ;9; ;8;4; ;4;4;4;1
Buenos Aires;VILLARINO;Estatal;Rural;43;36;32;1;4; ; ; ;33;6;11;3;22;25;22;15; ;4; ; ; ;9;1;1;1;7;6;6;2; ;2;4;5; ;1;1;4;3; ;8;2;2;1; ;16;8;9;9;8; ; ;1;2; ;23;8; ; ; ; ; 
Buenos Aires;VILLARINO;Estatal;Urbano;26;26;26; ; ; ; ; ;25;15;9;4;19;21;22;10; ;11; ; ; ;8;6;1;3;7;7;8;4; ;5;11;12;2;3;13;2;5;2;23;4;6;6; ;15;10;1;19;17; ; ;2;8; ;20;12; ; ; ; ; 
Buenos Aires;ZARATE;Estatal;Rural;15;15;13;2; ; ; ; ;14;4;2;2;13;11;11;4; ;3; ; ; ;6;1; ;1;3;3;2;2; ; ;2;1; ; ;3; ;1; ;3;2;1;3; ;7;5;3;8;5; ; ;3;3; ;11;7; ; ; ; ; 
Buenos Aires;ZARATE;Estatal;Urbano;78;78;76;2; ; ; ; ;62;36;19;8;53;53;65;25; ;30; ; ; ;16;8;3; ;10;13;6;6; ;7;25;17;6;7;25;4;1;3;41;10;6;9; ;39;18;19;43;36;1;2;4;22; ;58;41; ; ; ; ; 
Buenos Aires;ZARATE;Privado;Urbano;33;22;22; ; ; ; ; ;16;18;14;8;19;20;22;10; ;13; ; ; ; ; ; ;1;2;1;3;2; ;3; ;21;6;5;13; ; ;1;19;11;8;12; ; ;1;19;13;8;3;1;1;18; ;16;9; ;11;5;6;2
Catamarca;AMBATO;Estatal;Rural;37;37;37; ; ; ; ; ;26;5;6;1;32;19;23;22; ;5; ; ; ;7;4;2;1;11;4;4;11; ;2;6; ; ; ;1;5; ; ;3;2; ;2; ; ;22;15;2;2; ; ; ;4; ;32;13; ; ; ; ; 
Catamarca;ANCASTI;Estatal;Rural;37;36;36; ; ; ; ; ;33;4;8;3;24;28;29;10; ;12; ; ; ;5; ;1;1;3;4;4;1; ;3;24;1;1; ;2;22; ; ;10;18;1;2; ;1;13;22; ; ; ; ; ;1; ;27; ; ; ; ; ; 
Catamarca;ANDALGALA;Estatal;Rural;36;36;32;1;2; ; ;1;21;4;5; ;20;19;21;9; ;6; ; ; ;5; ;1; ;2;3;4;2; ;1;17; ; ;1; ;16; ; ;5;5;2;8; ; ;12;20; ; ; ; ; ;5; ;26;11; ; ; ; ; 
Catamarca;ANDALGALA;Estatal;Urbano;16;16;16; ; ; ; ; ;11;6;5;2;11;9;14;7; ;8; ; ; ;3;1;1; ;1;3;2; ; ;2;5;1;2;2; ;2; ; ;5;1;1;2; ;3; ;12;2; ;1; ;1;7; ;14;7; ; ; ; ; 
Catamarca;BELEN;Estatal;Rural;104;102;87;1;18; ; ; ;62;16;14;5;44;40;52;21; ;13; ; ; ;9;2;2; ;8;7;5;2; ;3;34;2; ;1;4;32; ; ;15;16;7;13; ;1;49;49;1; ; ;1; ;13; ;80;11; ; ; ; ; 
Catamarca;BELEN;Estatal;Urbano;19;19;19; ; ; ; ; ;12;11;10;7;11;11;11;7; ;7; ; ; ;4;2;1;2;3;3;2;2; ;1; ;8;3;1;4; ; ; ;7;1;1;3; ;2;11;6; ; ; ; ; ;8; ;18;9; ; ; ; ; 
Catamarca;CAPAYAN;Estatal;Rural;53;52;52; ; ; ; ; ;31;10;7; ;25;25;28;12; ;14; ; ; ;5;1; ; ;4;3;7;1; ;3;25; ; ; ; ;25; ; ;18;5;3;6; ;1;14;34;3;2; ;1; ;9; ;40;9; ; ; ; ; 
Catamarca;CAPAYAN;Estatal;Urbano;16;16;16; ; ; ; ; ;11;7;3;1;9;9;10;4; ;4; ; ; ;3;2;1;1;2;1;1; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;13; ; ; ; ; ;5; ;14;3; ; ; ; ; 
Catamarca;CAPITAL;Estatal;Urbano;104;103;103; ; ; ; ; ;79;54;30;17;69;70;73;38; ;30; ; ; ;26;15;4;2;20;19;11;8; ;7;31;9;15;10;10;4;4;4;33;11;10;22; ; ;30;70;11;5; ;1;5;46; ;92;48; ; ; ; ; 
Catamarca;CAPITAL;Privado;Urbano;23;23;23; ; ; ; ; ;21;21;13;12;21;19;23;11; ;13; ; ; ;2;2;2;1;5;2;6;2; ;2; ;19;8;9;6;1;1; ;19;4;6;10; ; ; ;22;10;3;3;3;1;14; ;20;18; ;11;11;11;6
Catamarca;EL ALTO;Estatal;Rural;49;48;48; ; ; ; ; ;36;5;2;1;32;30;31;12; ;3; ; ; ;4;2;1; ;3;2;2; ; ;1;24; ; ; ;1;21;1;1;12;8;2;8; ; ;19;25;1; ; ; ;1;3; ;45;3; ; ; ; ; 
Catamarca;Enmascarado;Estatal;Rural;23;23;20;2;2; ; ; ;19;8;5;2;14;17;17;5; ;5; ; ; ;5;3;2; ;3;3;6;2; ;2;6; ; ; ; ;6; ; ;2;3;2;5; ; ;13;10; ; ; ; ; ;3; ;19;6; ; ; ; ; 
Catamarca;Enmascarado;Privado;Urbano;13;13;13; ; ; ; ; ;12;10;10;5;13;11;12;4; ;5; ; ; ;9;6;3;1;6;8;3;2; ;3; ;10;4;3;1;2; ; ;10;4;4;6; ;1; ;12;1;1; ; ; ;8; ;12;9; ;9;9;8;1
Catamarca;FRAY MAMERTO ESQUIU;Estatal;Urbano;15;15;15; ; ; ; ; ;10;7;6;2;8;9;12;4; ;3; ; ; ;3;2;1; ; ;1;2;1; ;1;1; ; ; ; ; ; ;1;1; ; ; ; ; ;7;7; ; ; ; ; ;7; ;14;9; ; ; ; ; 
Catamarca;LA PAZ;Estatal;Rural;72;72;72; ; ; ; ; ;58;6;6;1;51;47;50;27; ;21; ; ; ;11;1; ; ;5;6;6;2; ;2;38;1; ;1; ;38; ; ;13;12;2;17; ;2;16;53;5;2; ; ;3;1; ;51;4; ; ; ; ; 
Catamarca;LA PAZ;Estatal;Urbano;17;17;17; ; ; ; ; ;16;11;6;2;15;12;13;10; ;2; ; ; ;2;1;1; ;1;1;1;2; ;1;3;1;1; ;1;2; ; ;3;1;1;2; ; ;5;12; ; ; ; ; ;5; ;13;6; ; ; ; ; 
Catamarca;PACLIN;Estatal;Rural;33;33;33; ; ; ; ; ;24;5;6;2;17;20;18;9; ;3; ; ; ;8;1; ; ;4;8;1;3; ; ;9; ; ; ; ;9; ; ;6;5;2;3; ; ;17;12; ; ; ; ; ;2; ;29;4; ; ; ; ; 
Catamarca;POMAN;Estatal;Rural;32;31;27; ;4; ; ; ;24;6;4;1;16;16;14;13; ;9; ; ; ;2; ; ; ; ; ; ;2; ; ;10;1; ; ;1;11; ; ;6;2; ;5; ; ;19;10;1; ; ;1; ;4; ;22;4; ; ; ; ; 
Catamarca;POMAN;Estatal;Urbano;11;11;11; ; ; ; ; ;9;5;6;3;6;6;7;4; ;4; ; ; ;3; ; ; ;1;1; ;1; ;1;3; ; ; ; ;3; ; ;2; ;1;1; ;1;5;3; ; ; ; ; ;1; ;11;5; ; ; ; ; 
Catamarca;SANTA MARIA;Estatal;Rural;59;59;42; ;17; ; ; ;30;11;7;1;32;27;27;5; ;5; ; ; ;11;5;1; ;8;8;6; ; ;2;22;4;1;1;1;21;2; ;17;8;4;9; ; ;12;44;1; ; ; ;1;7; ;53;8; ; ; ; ; 
Catamarca;SANTA MARIA;Estatal;Urbano;22;21;21; ; ; ;1; ;16;16;10;5;19;14;16;5; ;4; ; ; ;9;6;1;3;9;7;4;3; ;2;3;7;7;2;2;1;1; ;10;2;5;1; ;2;6;13;3;1; ; ;2;8; ;20;12; ; ; ; ; 
Catamarca;SANTA ROSA;Estatal;Rural;38;38;38; ; ; ; ; ;26;9;5;2;21;21;23;12; ;9; ; ; ;7;2;1;1;6;5;3;3; ;2;13; ; ;1; ;12;1; ;7;6;2;5; ; ;14;15; ; ; ; ; ;4; ;28;2; ; ; ; ; 
Catamarca;SANTA ROSA;Estatal;Urbano;6;6;6; ; ; ; ; ;5;4;2;1;2;3;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;2; ; ; ; ; ;3; ;4;2; ; ; ; ; 
Catamarca;TINOGASTA;Estatal;Rural;62;62;59; ;3; ; ; ;42;10;9;2;36;30;38;30; ;6; ; ; ;10;1; ; ;4;4;6;11; ; ;27;2;1; ;1;28; ; ;12;7; ;13; ; ;10;42;2;1; ; ;1;11; ;53;29; ; ; ; ; 
Catamarca;TINOGASTA;Estatal;Urbano;30;29;29; ; ; ; ; ;23;10;8;4;21;21;22;15; ;7; ; ; ;6;1; ; ;4;6;1;7; ;2;3;2;2; ;1;2; ; ;5;2;2;1; ; ;10;19;2;2; ; ; ;10; ;29;12; ; ; ; ; 
Catamarca;VALLE VIEJO;Estatal;Rural;16;16;16; ; ; ; ; ;9; ;2; ;7;8;6;4; ;4; ; ; ;3; ; ; ;1;2;1;1; ;2;4; ; ; ; ;4; ; ;1;4;1;1; ; ;7;8; ; ; ; ; ; ; ;10; ; ; ; ; ; 
Catamarca;VALLE VIEJO;Estatal;Urbano;24;23;23; ; ; ; ; ;18;12;7;1;16;15;17;7; ;4; ; ; ;2;2;1; ;1;1;2; ; ; ;1;2;1;1;1; ; ; ;3;1; ; ; ; ;5;18;2;1; ;1; ;8; ;20;7; ; ; ; ; 
Chaco;12 DE OCTUBRE;Estatal;Rural;31;31;30; ;1; ; ; ;20;4;4; ;15;11;21;10; ;5; ; ; ; ; ; ; ;1;1;3; ; ; ;3;1; ; ;1;3; ; ;3;1;1; ; ;3;18;9;5;2; ;2;1;3; ;10;8; ; ; ; ; 
Chaco;12 DE OCTUBRE;Estatal;Urbano;19;18;18; ; ; ; ; ;13;8;5;2;13;12;13;6; ;5; ; ; ;2;2;2; ;1; ;4;1; ; ;2;5; ;1;4; ;2; ;5; ;1;2; ;3;11;4;4;1; ;2;1;6; ;9;6; ; ; ; ; 
Chaco;1Â§ DE MAYO;Estatal;Rural;9;9;9; ; ; ; ; ;7;2;1;1;4;7;6;2; ;1; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ; ; ;1; ; ;1;1;1;1; ;1;2;6; ; ; ; ; ;2; ;4;1; ; ; ; ; 
Chaco;1Â§ DE MAYO;Estatal;Urbano;17;14;14; ; ; ; ; ;7;5;3;2;4;2;7;4; ;3; ; ; ; ; ;1; ;1; ;2;1; ; ;2;2; ; ; ;2;2; ;4;2; ;1; ;2;7;3;1;1; ; ; ;3; ;4;4; ; ; ; ; 
Chaco;2 DE ABRIL;Estatal;Rural;15;15;15; ; ; ; ; ;8;2;2; ;5;7;10;4; ;1; ; ; ;1; ; ; ; ;1; ; ; ; ;2; ; ; ; ;1;1; ;1;1; ; ; ;4;5;5;1; ;1; ; ;2; ;4;3; ; ; ; ; 
Chaco;2 DE ABRIL;Estatal;Urbano;8;8;8; ; ; ; ; ;6;2;1;1;5;6;5;4; ;3; ; ; ;1; ; ; ;1;1;1; ; ;1; ;2; ; ;1;1; ; ;1; ; ;1; ; ;7;1;1; ; ; ;1;3; ;3;3; ; ; ; ; 
Chaco;25 DE MAYO;Estatal;Rural;37;28;27; ; ; ; ;1;23;2;4; ;6;8;13;10; ;2; ; ; ;1; ;1; ; ; ;2;1; ; ;1; ; ; ; ;1; ; ;1; ;1; ; ;3;15;7;7;6; ; ;1;2; ;8;5; ; ; ; ; 
Chaco;25 DE MAYO;Estatal;Urbano;23;21;21; ; ; ; ; ;11;9;5;2;8;9;15;5; ;6; ; ; ;4;1;3;1;1;2;6;1; ;2;3;3;1;1; ;4;1; ;6;2;2;2; ;1;12;5;6;5; ; ;1;6; ;8;7; ; ; ; ; 
Chaco;9 DE JULIO;Estatal;Rural;37;30;30; ; ; ; ; ;28;3;4;1;23;20;23;19; ; ; ; ; ;1; ;1; ;2;1;1; ; ; ;1; ; ; ; ;1; ; ;1; ; ; ; ;7;15;4;2; ; ; ;2;1; ;9;7; ; ; ; ; 
Chaco;9 DE JULIO;Estatal;Urbano;21;21;21; ; ; ; ; ;15;14;7;4;9;11;19;4; ;12; ; ; ;7;3;2;1;4;4;7; ; ;2;11;4;2; ;9;5;1; ;11;1;2;5; ;5;12;2;9;5;1; ;3;12; ;15;14; ; ; ; ; 
Chaco;ALMIRANTE BROWN;Estatal;Rural;48;43;20;2;20; ; ;3;34;2;1; ;14;9;18;13; ;3; ; ; ; ;1; ; ; ; ;1;1; ; ;3;1;1; ;2;1; ; ;3; ; ;1; ;1;23;10;1; ;1; ; ;2; ;4;1; ; ; ; ; 
Chaco;ALMIRANTE BROWN;Estatal;Urbano;37;32;30; ;2; ; ; ;17;12;8;5;18;12;19;8; ;11; ; ; ;8;6;4;2;7;7;9;1; ;3;2;10; ;2;2;7;1; ;11;4; ;1; ;5;16;9;2;1; ;1; ;9; ;14;13; ; ; ; ; 
Chaco;BERMEJO;Estatal;Rural;39;37;37; ; ; ; ; ;24;8;9;2;17;13;23;12; ;6; ; ; ;4; ;3;1;2;2;6;2; ;2;2;2; ; ; ;3;1; ;3;1;1;2; ;7;15;14;8;4; ; ;4;6; ;14;8; ; ; ; ; 
Chaco;BERMEJO;Estatal;Urbano;15;13;13; ; ; ; ; ;10;6;5;2;6;5;9; ; ;6; ; ; ;2;1;1;1;2;2;2; ; ; ;4;2;1; ;1;2;1;1;6;1; ;1; ;5;5;1;2;1; ; ;1;2; ;5;5; ; ; ; ; 
Chaco;CHACABUCO;Estatal;Rural;24;22;21; ; ; ; ;1;21;3;1; ;12;14;17;10; ;3; ; ; ;3; ; ; ;2;3;2;2; ; ;1; ; ; ; ;1; ; ;1;1; ; ; ;4;13; ;8;5; ; ;3; ; ;11;4; ; ; ; ; 
Chaco;CHACABUCO;Estatal;Urbano;28;28;28; ; ; ; ; ;20;14;10;3;17;16;22;11; ;12; ; ; ;5;2;1; ;1;3;3; ; ;2;3;10;4;4;5;1;1; ;12;3;3;2; ;5;18;1;5;2;2; ;1;11; ;14;11; ; ; ; ; 
Chaco;COMANDANTE FERNANDEZ;Estatal;Rural;32;26;22; ; ; ; ;4;17;4;5; ;15;16;12;8; ;1; ; ; ;1; ; ; ; ; ; ; ; ; ;2; ; ; ; ;2; ; ; ; ; ;2; ;5;10;6;1;1; ; ; ;2; ;8;2; ; ; ; ; 
Chaco;COMANDANTE FERNANDEZ;Estatal;Urbano;76;73;73; ; ; ; ; ;50;33;17;4;48;39;50;22; ;22; ; ; ;7;1;2;1;4;4;8;3; ;4;10;11;5;5;1;8;3; ;16;8;6;5; ;20;35;15;16;11;1; ;4;24; ;30;17; ; ; ; ; 
Chaco;COMANDANTE FERNANDEZ;Privado;Urbano;24;21;21; ; ; ; ; ;12;17;14;7;14;14;18;6; ;8; ; ; ;6;2;2;2;4;5;3;4; ;3;1;14;9;4;5;1;1;2;14;4;2;6; ; ; ;15;7;2;3;2; ;11; ;9;8; ;6;6;9;3
Chaco;Enmascarado;Privado;Rural;8;8;8;1; ; ; ; ;6;7;6; ;4;5;6;2; ;2; ; ; ;2;1;1; ;1;1;2;1; ;2; ;3; ; ;2;1; ; ;2;1;3;1; ;3; ;5;2;2; ; ; ;2; ;6;3; ;2;2;4;2
Chaco;Enmascarado;Privado;Urbano;23;23;22; ; ; ; ;1;21;16;12;7;18;18;19;6; ;10; ; ; ;3;2;5; ;4;3;5;3; ;2; ;17;4;4;9;4;1; ;14;1;1;5; ;3;8;9;9;1;2;4;2;14; ;13;12;1;6;5;11;2
Chaco;FRAY JUSTO SANTA MARIA DE ORO;Estatal;Rural;19;16;16; ; ; ; ; ;11;2;2; ;6;6;9;3; ;3; ; ; ; ;1;1; ; ; ;3;1; ; ;2; ; ;1; ;1; ; ;1; ;1; ; ;5;8;4;3;1; ;1;1;3; ;5;4; ; ; ; ; 
